SKU,Name,Name,Brand,RegularPrice,SalePrice,Size,Categories,Images,Gallery,Description,Link
1703495,Dior Homme Cologne,Dior Homme Cologne,DIOR,1403000,,2.5 oz/ 75 mL,Nam,https://www.sephora.com/productimages/sku/s1703495-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s1703495-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p397673-av-14-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p397673-av-14-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p397673-av-13-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p397673-av-13-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p397673-av-12-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p397673-av-12-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p397673-av-11-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p397673-av-11-zoom.jpg?imwidth=96 2x,"<p><strong>Nhóm hương:</strong> Tươi mát</p><p><br></p><p><strong>Loại mùi hương:</strong> Cam quýt &amp; Trái cây tươi mát</p><p><br></p><p><strong>Ghi chú chính:</strong> Cam Bergamot Calabria Hoa bưởi</p><p><br></p><p><strong>Mô tả mùi hương:&nbsp;</strong>Một loại nước hoa tươi mát và táo bạo đầy khiêu khích được tạo nên từ cam Bergamot Calabria và hoa bưởi. Một mùi hương sạch sẽ nhưng táo bạo cho mỗi ngày.</p><p><br></p><p><strong>Về chai:</strong> Chai Dior Homme có thiết kế hiện đại và bóng bẩy. Được tạo hình từ thủy tinh trong suốt đây là biểu hiện của sự thanh lịch giản dị và khiêm tốn.</p><p><br></p><p><strong>Về hương thơm:</strong> ""Dior Homme Cologne là tuyên ngôn của sự sang trọng giản dị và đích thực. Một sự tươi mát mạnh mẽ được tinh giản và che phủ bằng những nốt hương bông.""—François Demachy Nhà sáng tạo nước hoa của Dior</p>",https://www.sephora.com/product/dior-homme-cologne-P397673?skuId=1703495&amp;icid2=products grid:p397673:product
1706423,Noir Extreme Eau de Parfum Fragrance,Noir Extreme Eau de Parfum Fragrance,TOM FORD,3060000,,3.4 oz/ 100 mL,Nam,https://www.sephora.com/productimages/sku/s1706423-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s1706423-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p395693-av-05-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p395693-av-05-zoom.jpg?imwidth=96 2x,"<b>Nhóm hương:</b> Ấm áp & cay nồng<br><br><b>Loại mùi hương:</b> Gia vị gỗ<br><br><b>Hương chính:</b> Hổ phách Bạch đậu khấu Gỗ đàn hương<br><br><b>Mô tả mùi hương:</b> Sự pha trộn phong phú giữa hương cay nồng và hương cam quýt nồng nàn của loại nước hoa này mở đường cho hương kulfi Ấn Độ được bao bọc trong hương hoa hồng nguyên chất hương nhài và hoa cam. Nó cũng chứa các nốt hương hổ phách xa hoa với gỗ đàn hương và vani tạo nên lớp hương cuối kem gỗ.<br><br><b>Về chai:</b> Nước hoa Noir Extreme Eau de Parfum được đóng gói trong một chai màu đen trong mờ với logo tông vàng và nắp đậy phù hợp.<br><br><b>Về mùi hương:</b> ""Noir Extreme nắm bắt được khía cạnh táo bạo xa hoa của người đàn ông Noir. Anh ấy biết những ham muốn thói hư tật xấu của mình và những gì mang lại cho anh ấy niềm vui và thích thú với sự nuông chiều của nó. Đó là khía cạnh riêng tư mà anh ấy dành riêng cho mình ở mức độ biểu hiện tối đa của nó."" —TOM FORD",https://www.sephora.com/product/noir-extreme-P395693?skuId=1706423&amp;icid2=products grid:p395693:product
1739317,Sauvage Eau de Toilette,Sauvage Eau de Toilette,DIOR,1403000,,2 oz/ 60 mL,Nam,https://www.sephora.com/productimages/sku/s1739317-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s1739317-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p400057-av-14-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p400057-av-14-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p400057-av-21-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p400057-av-21-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p400057-av-20-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p400057-av-20-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p400057-av-15-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p400057-av-15-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p400057-av-19-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p400057-av-19-zoom.jpg?imwidth=96 2x,"<p><strong>Nhóm hương: </strong>Hương đất &amp; hương gỗ</p><p><br></p><p><strong>Loại mùi hương: </strong>Hương gỗ ấm</p><p><br></p><p><strong>Hương chính: </strong>Cam bergamot Tiêu Amberwood</p><p><br></p><p><strong>Mô tả hương thơm: </strong>Loại nước hoa này được chế tác với hương cam bergamot Calabria để tạo nên sự tươi mát và Amberwood để tạo nên hương gỗ. Lấy cảm hứng từ sa mạc rộng lớn dưới bầu trời xanh.</p><p><br></p><p><strong>Về chai:</strong> Một chai nước hoa vượt thời gian và có thể nạp lại được được chạm nổi thiết kế đặc trưng của Dior - một vật phẩm xa xỉ thực sự.</p><p><br></p><p>Chai nước hoa Sauvage Eau de Toilette hiện có thể nạp lại được nhờ thiết kế sinh thái mới của nó. Không chỉ sử dụng riêng lẻ bình thay thế Sauvage chỉ tương thích với chai Sauvage Eau de Toilette 10 oz và 34 oz có nhãn ""REFILLABLE"" ở mặt sau.</p><p><br></p><p><strong>Về hương thơm:</strong> ""Để tạo ra Sauvage tôi lấy đàn ông làm điểm khởi đầu. Một sự nam tính mạnh mẽ và không thể nhầm lẫn. Giống như hình ảnh của một người đàn ông vượt qua thời gian và thời trang.""—François Demachy Nhà sáng tạo nước hoa của Dior</p>",https://www.sephora.com/product/sauvage-P400057?skuId=1739317&amp;icid2=products grid:p400057:product
1810688,Legend Spirit Eau de Toilette,Legend Spirit Eau de Toilette,Montblanc,1020000,,1.7 oz/ 50 mL,Nam,https://www.sephora.com/productimages/sku/s1810688-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s1810688-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p405416-av-02-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p405416-av-02-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p405416-av-3-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p405416-av-3-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p405416-av-05-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p405416-av-05-zoom.jpg?imwidth=96 2x,Khám phá một vùng đất thơm gỗ tươi mát đến nghẹt thở mùi hương mát mẻ và tự tin này pha trộn hương cam quýt tràn đầy năng lượng với bạch đậu khấu và hoa oải hương nồng nàn lắng đọng trên nền gỗ gợi cảm. <br> <br>Montblanc Legend Spirit là một mùi hương hiện đại mạnh mẽ được thiết kế dành cho người đàn ông đam mê khao khát khám phá những chân trời mới. Hương thơm này bộc lộ khía cạnh giản dị hơn của Montblanc Legend man trong khi vẫn giữ nguyên tính linh hoạt thanh lịch và sức hút của bản gốc. <br> <br><b>Ghi chú:</b> <br>Cam quýt Bạch đậu khấu Hoa oải hương Gỗ gợi cảm. <br><b>Phong cách:</b> <br>Đa dạng. Thanh lịch. Sức hút.,https://www.sephora.com/product/legend-spirit-eau-de-toilette-P405416?skuId=1810688&amp;icid2=products grid:p405416:product
1849207,Dylan Blue Pour Homme Eau de Toilette,Dylan Blue Pour Homme Eau de Toilette,Versace,1339000,,3.4 oz/ 100 mL,Nam,https://www.sephora.com/productimages/sku/s1849207-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s1849207-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p411325-av-01-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p411325-av-01-zoom.jpg?imwidth=96 2x,<b>Nhóm hương:</b> Hương đất &amp; Hương gỗ <br> <br><b>Loại mùi hương:</b> Hương đất Xanh &amp; Thảo mộc <br> <br><b>Ghi chú chính:</b> Hương nước Cam Bergamot Cây hoắc hương <br> <br><b>Mô tả hương thơm:</b> Những phẩm chất mới và tinh tế của cam quýt tự nhiên hương nước và lá hoa violet kết hợp với những gợi ý hiện đại của lá sung để mang đến sự tươi mát sâu sắc Địa Trung Hải. <br><b>Về chai:</b> Chai cổ điển có màu xanh lam sáng và vàng bảo vệ loại nước hoa mới quý giá dành cho anh ấy. Thiết kế thủy tinh sơn tái hiện màu xanh lam như một sự ám chỉ đến Biển Địa Trung Hải và văn hóa của nó: hiện đại tươi mát sâu sắc mãnh liệt sâu sắc và gợi cảm.,https://www.sephora.com/product/dylan-blue-P411325?skuId=1849207&amp;icid2=products grid:p411325:product
2038123,Sauvage Eau de Parfum,Sauvage Eau de Parfum,DIOR,1658000,,2.0 oz/ 60 mL,Nam,https://www.sephora.com/productimages/sku/s2038123-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2038123-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p428500-av-13-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p428500-av-13-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p428500-av-9-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p428500-av-9-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p428500-av-14-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p428500-av-14-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p428500-av-10-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p428500-av-10-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p428500-av-15-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p428500-av-15-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p428500-av-16-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p428500-av-16-zoom.jpg?imwidth=96 2x,"<p><strong>Nhóm hương:&nbsp;</strong>Hương đất &amp; hương gỗ</p><p><br></p><p><strong>Loại mùi hương:&nbsp;</strong>Hương cam chanh &amp; hương gỗ</p><p><br></p><p><strong>Ghi chú chính: </strong>Cam Bergamot Calabria hoắc hương tinh dầu vani</p><p><br></p><p><strong>Mô tả hương thơm:</strong> Loại nước hoa này là sự kết hợp gợi cảm của cam Bergamot Calabria cay nồng hạt nhục đậu khấu và tinh dầu vani để tạo nên điểm nhấn khói. Lấy cảm hứng từ giờ phút hoàng hôn kỳ diệu trong sa mạc.</p><p><br></p><p><strong>Về chai:</strong> Chai tinh khiết giản lược có thiết kế đặc trưng của Dior với từng chi tiết được nghiên cứu kỹ lưỡng. Đây là một sản phẩm xa xỉ có được từ nhiều năm nghiên cứu và phát triển kỹ thuật.</p><p><br></p><p><strong>Về hương thơm:</strong> ""Tôi không tạo ra Eau de Parfum Sauvage bằng cách làm việc với sức mạnh. Đặc điểm của nó đã rất dễ nhận biết. Vấn đề không phải là cường điệu hay bão hòa thành phần. Tôi cố gắng làm phong phú thêm từng nốt hương chủ đạo để mang đến cho nó một màu sắc mới.""—François Demachy Nhà sáng tạo nước hoa của Dior</p>",https://www.sephora.com/product/sauvage-eau-de-parfum-P428500?skuId=2038123&amp;icid2=products grid:p428500:product
2065415,BLEU DE CHANEL PARFUM,BLEU DE CHANEL PARFUM,CHANEL,2461000,,3.4 oz/ 100 mL,Nam,https://www.sephora.com/productimages/sku/s2065415-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2065415-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p432089-av-1-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p432089-av-1-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p432089-av-2-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p432089-av-2-zoom.jpg?imwidth=96 2x,<b>Nhóm hương:</b> Hương đất & gỗ <br><br><b>Loại mùi hương:</b> Hương gỗ ấm áp <br><br><b>Ghi chú chính:</b> Hương cam chanh Thơm Gỗ đàn hương Gỗ tuyết tùng <br><br><b>Mô tả mùi hương:</b><br> Hương thơm nồng nàn nhất của BLEU DE CHANEL. Mạnh mẽ và tinh tế BLEU DE CHANEL Parfum dành cho nam giới bộc lộ bản chất của sự quyết tâm. <br><br> THÀNH PHẦN<br>Mùi hương tươi mát thoang thoảng trên sự ấm áp đầy đặn gây nghiện của Gỗ tuyết tùng và Gỗ đàn hương từ New Caledonia lan tỏa khắp hương gỗ nồng nàn. <br><br>CÁCH SỬ DỤNG<br>Được đựng trong một chai có màu sắc rực rỡ nước hoa có dạng xịt để dễ dàng sử dụng.,https://www.sephora.com/product/bleu-de-chanel-parfum-P432089?skuId=2065415&amp;icid2=products grid:p432089:product
2099729,Luna Rossa Black Eau de Parfum,Luna Rossa Black Eau de Parfum,Prada,1785000,,3.4 oz/ 101 mL,Nam,https://www.sephora.com/productimages/sku/s2099729-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2099729-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p433656-av-1-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p433656-av-1-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p433656-av-2-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p433656-av-2-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p433656-av-3-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p433656-av-3-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p433656-av-4-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p433656-av-4-zoom.jpg?imwidth=96 2x,<b>Nhóm hương:</b><br> Ấm áp &amp; Cay nồng<br><br><b>Loại mùi hương:</b><br> Hương gỗ<br><br><b>Ghi chú chính:</b><br> Cam Bergamot Xạ hương Long diên hương<br><br><b>Giới thiệu:</b><br> Phiên bản mới nhất của Prada Luna Rossa Prada Black mang đến cảm giác tràn đầy năng lượng nhưng để lại ấn tượng riêng biệt: cảm giác phấn khích khi khám phá ra một khía cạnh mới trong thành phố của chính mình. Giống như một trung tâm sôi động đầy những khả năng và nguy hiểm những chi tiết ngọt ngào hơn sủi bọt trên hổ phách gỗ tạo nên hiệu ứng mê hoặc. Cam Bergamot và thiên thần từ từ tích tụ và bùng nổ với năng lượng quyến rũ nam tính.,https://www.sephora.com/product/luna-rossa-black-P433656?skuId=2099729&amp;icid2=products grid:p433656:product
2099885,Y Eau de Parfum,Y Eau de Parfum,Yves Saint Laurent,1977000,,3.4 oz/ 100 mL eau de parfum spray,Nam,https://www.sephora.com/productimages/sku/s2099885-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2099885-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p436005-av-19-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p436005-av-19-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p436005-av-25-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p436005-av-25-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p436005-av-20-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p436005-av-20-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p436005-av-36-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p436005-av-36-zoom.jpg?imwidth=96 2x,"<p><strong>Nhóm hương:</strong> Hương đất &amp; Hương gỗ</p><p><br></p><p><strong>Loại hương:</strong> Hương cam chanh &amp; Hương gỗ</p><p><br></p><p><strong>Hương chính:</strong> Cây xô thơm Phong lữ Gỗ gợi cảm</p><p><br></p><p><strong>Mô tả hương:</strong> Mùi hương đặc trưng của Y là một loại nước hoa nam đậm đà và có hương gỗ. Loại nước hoa quyến rũ này được truyền với những nốt hương tinh tế và tươi mới của cây xô thơm và phong lữ và được làm tròn với một chút hương gỗ gợi cảm. </p><p><br></p><p><strong>Về chai: </strong><span style=""font-family: Roboto Helvetica Arial sans-serif; background-color: var(--palette-white #ffffff);"">Mùi hương đặc trưng của Y được lấy cảm hứng từ phong cách ""áo phông trắng và áo khoác đen"" mang tính biểu tượng của Yves Saint Laurent. Chiếc ly thủy tinh màu xanh lam có hình chữ Y màu bạc nổi bật cắt ngang qua chai có vai vuông. Một sản phẩm cực kỳ đáng mơ ước dành cho người đàn ông tự lập.</span></p><p><br></p><p><strong>Về hương thơm:</strong> Một loại nước hoa lưu hương lâu dành cho người đàn ông tự lập thành đạt. Đây là sự miêu tả mạnh mẽ về nam tính trong một loại nước hoa tinh tế.</p>",https://www.sephora.com/product/y-eau-de-parfum-P436005?skuId=2099885&amp;icid2=products grid:p436005:product
2205466,Stronger With You Intensely,Stronger With You Intensely,Armani Beauty,1403000,,3.4 oz/ 100 ml eau de parfum spray,Nam,https://www.sephora.com/productimages/sku/s2205466-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2205466-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2205466-av-3-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2205466-av-3-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/sku/s2205466-av-2-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2205466-av-2-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/sku/s2205466-av-4-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2205466-av-4-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/sku/s2205466-av-1-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2205466-av-1-zoom.jpg?imwidth=96 2x,<b>Nhóm hương:</b> Hương đất & Hương gỗ <br><br><b>Loại mùi hương:</b> Hương gia vị gỗ <br><br><b>Ghi chú chính:</b> Tinh chất hạt tiêu hồng Tinh chất hoa oải hương Tinh chất vani <br><br><b>Mô tả hương thơm</b>: Khám phá Emporio Armani Stonger With You Intensely một loại nước hoa sống động và táo bạo dành cho nam giới lấy cảm hứng từ sức mạnh không thể phá vỡ của sự gắn kết. <br><br><b>Về mùi hương:</b> Stronger With You Intensely là một mùi hương hổ phách-gỗ dương xỉ nồng nàn và gây nghiện. Hương thơm mở đầu bằng tinh chất hạt tiêu hồng cay nồng kết hợp với hợp âm hạt dẻ Stronger With You Intensely mang tính biểu tượng mang đến sự ấm áp và độc đáo cho hương thơm. Hương giữa sự kết hợp của hoa oải hương và cây xô thơm truyền tải sự thanh lịch tự tin và sự vô tư dễ dàng của tuổi trẻ. Hương cuối sự pha trộn của gỗ hổ phách và tinh chất vani làm tăng thêm sự sống động và cường độ của hương thơm.,https://www.sephora.com/product/stronger-with-you-intensely-P507988?skuId=2205466&amp;icid2=products grid:p507988:product
2227908,Explorer Eau de Parfum,Explorer Eau de Parfum,Montblanc,1594000,,3.3 oz/ 100 mL Eau de Parfum Spray,Nam,https://www.sephora.com/productimages/sku/s2227908-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2227908-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p450810-av-6-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p450810-av-6-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p450810-av-7-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p450810-av-7-zoom.jpg?imwidth=96 2x,<b>Nhóm hương:</b> Hương đất &amp; Hương gỗ<br><br><b>Loại mùi hương:</b> Hương đất Xanh &amp; Thảo mộc<br><br><b>Ghi chú chính:</b> Cam Bergamot Cỏ Vetiver Cây hoắc hương<br><br><b>Mô tả hương thơm:</b> Giới thiệu Explorer từ Montblanc. Loại nước hoa Eau de Parfum hương da thơm gỗ không theo quy ước này mang đến hương cam Bergamot xanh tươi của Ý tương phản với hương cỏ Vetiver mạnh mẽ từ Haiti và kết hợp với hương hoắc hương nồng nàn và độc quyền từ Indonesia.,https://www.sephora.com/product/explorer-P450810?skuId=2227908&amp;icid2=products grid:p450810:product
2267797,Sauvage Parfum,Sauvage Parfum,DIOR,2461000,,3.4 oz / 100 mL,Nam,https://www.sephora.com/productimages/sku/s2267797-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2267797-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p449122-av-01-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p449122-av-01-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p449122-av-02-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p449122-av-02-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p449122-av-1-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p449122-av-1-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p449122-av-04-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p449122-av-04-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p449122-av-05-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p449122-av-05-zoom.jpg?imwidth=96 2x,"<p><strong>Nhóm hương:</strong> Hương đất &amp; Hương gỗ</p><p><br></p><p><strong>Loại mùi hương:</strong> Hương cam chanh &amp; Hương gỗ</p><p><br></p><p><strong>Hương chính:</strong> Quýt Đậu Tonka Gỗ đàn hương</p><p><br></p><p><strong>Mô tả hương thơm:</strong> <span style=""font-family: Montserrat Helvetica Arial sans-serif; color: var(--attrpanel-color-text #1a2028); font-size: var(--font-size-sm 12px); background-color: var(--palette-white #ffffff);"">Một loại nước hoa tươi mát nhưng nồng nàn kết hợp hương tươi sáng của quýt với tông màu ấm áp của đậu tonka và gỗ đàn hương. Lấy cảm hứng từ thiên nhiên hoang dã dưới bầu trời đêm xanh. </span></p><p><br></p><p><strong>Về Chai:</strong> Chai tinh khiết giản lược có thiết kế đặc trưng của Dior với từng chi tiết được nghiên cứu cẩn thận. Đây là một vật thể xa xỉ có được sau nhiều năm nghiên cứu và phát triển kỹ thuật.</p><p><br></p><p><strong>Về Mùi hương:</strong> ""Đối với Dior Sauvage Parfum tôi đã tưởng tượng ra tác động khi sự tươi mát mãnh liệt kết hợp với độ sâu mượt mà của đậu tonka và gỗ đàn hương. Những nốt hương này duy trì linh hồn mạnh mẽ của Sauvage bằng cách mang đến cho nó những điểm nhấn về đêm sức hấp dẫn của động vật và những khía cạnh tròn trịa hơn.""—François Demachy Nhà sáng tạo nước hoa của Dior</p>",https://www.sephora.com/product/sauvage-parfum-P449122?skuId=2267797&amp;icid2=products grid:p449122:product
2302099,Uomo Born in Roma Eau de Toilette,Uomo Born in Roma Eau de Toilette,Valentino,1237000,,1.7 oz/ 50 mL,Nam,https://www.sephora.com/productimages/sku/s2302099-main-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/sku/s2302099-main-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p452943-av-26-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p452943-av-26-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p452943-av-07-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p452943-av-07-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p452943-av-24-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p452943-av-24-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p452943-av-25-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p452943-av-25-zoom.jpg?imwidth=96 2xhttps://www.sephora.com/productimages/product/p452943-av-22-zoom.jpg?imwidth=48 1x https://www.sephora.com/productimages/product/p452943-av-22-zoom.jpg?imwidth=96 2x,<b>Nhóm hương:</b> Ấm áp & cay nồng<br><br><b>Loại mùi hương:</b> Gia vị mát lạnh<br><br><b>Hương chính:</b> Hoa violet Cỏ hương bài Gừng<br><br><b>Mô tả mùi hương:</b> Born in Roma Uomo là một loại nước hoa cỏ hương bài thơm hiện đại. Mùi hương đặc trưng của Valentino couture mang hương thơm của cây xô thơm và cỏ hương bài hun khói được khuấy động với hương vị đặc trưng của muối khoáng và gừng cay nồng. <br><br><b>Về chai:</b>Loại nước hoa này được trình bày trong một chai màu đen tuyền tuyệt đẹp với chiếc đinh tán mang tính biểu tượng của Valentino sau đó tương phản với một chút màu hồng punk. <br><br><b>Về mùi hương:</b> Các hương trong loại nước hoa này bao gồm: hương đầu của tinh dầu lá violet tinh chất gừng và tinh chất tuyết tùng; hương giữa của tinh chất cây xô thơm tinh chất hoa oải hương tinh chất bạc hà và hợp hương muối; và hương cuối là tinh chất cỏ vetiver gỗ agalwood và tinh chất gỗ guaiac.,https://www.sephora.com/product/valentino-uomo-born-in-roma-P452943?skuId=2302099&amp;icid2=products grid:p452943:product
