SKU,Name,Brand,RegularPrice,SalePrice,Size,Categories,Images,Gallery,Description,Link
1703495,Dior Homme Cologne,DIOR,"$11,000 ",,2.5 oz/ 75 mL,Nam,"https://www.sephora.com/productimages/sku/s1703495-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1703495-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p397673-av-14-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p397673-av-14-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p397673-av-13-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p397673-av-13-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p397673-av-12-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p397673-av-12-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p397673-av-11-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p397673-av-11-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> T??i mát</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> Cam quýt &amp; Trái cây t??i mát</p><p><br></p><p><strong>Ghi chú chính:</strong> Cam Bergamot Calabria, Hoa b??i</p><p><br></p><p><strong>Mô t? mùi h??ng:&nbsp;</strong>M?t lo?i n??c hoa t??i mát và táo b?o ??y khiêu khích ???c t?o nên t? cam Bergamot Calabria và hoa b??i. M?t mùi h??ng s?ch s? nh?ng táo b?o cho m?i ngày.</p><p><br></p><p><strong>V? chai:</strong> Chai Dior Homme có thi?t k? hi?n ??i và bóng b?y. ???c t?o hình t? th?y tinh trong su?t, ?ây là bi?u hi?n c?a s? thanh l?ch gi?n d? và khiêm t?n.</p><p><br></p><p><strong>V? h??ng th?m:</strong> ""Dior Homme Cologne là tuyên ngôn c?a s? sang tr?ng gi?n d? và ?ích th?c. M?t s? t??i mát m?nh m? ???c tinh gi?n và che ph? b?ng nh?ng n?t h??ng bông.""—François Demachy, Nhà sáng t?o n??c hoa c?a Dior</p>",https://www.sephora.com/product/dior-homme-cologne-P397673?skuId=1703495&amp;icid2=products grid:p397673:product
1706423,Noir Extreme Eau de Parfum Fragrance,TOM FORD,"$24,000 ",,3.4 oz/ 100 mL,Nam,"https://www.sephora.com/productimages/sku/s1706423-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1706423-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p395693-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p395693-av-05-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp & cay n?ng<br><br><b>Lo?i mùi h??ng:</b> Gia v? g?<br><br><b>H??ng chính:</b> H? phách, B?ch ??u kh?u, G? ?àn h??ng<br><br><b>Mô t? mùi h??ng:</b> S? pha tr?n phong phú gi?a h??ng cay n?ng và h??ng cam quýt n?ng nàn c?a lo?i n??c hoa này m? ???ng cho h??ng kulfi ?n ??, ???c bao b?c trong h??ng hoa h?ng nguyên ch?t, h??ng nhài và hoa cam. Nó c?ng ch?a các n?t h??ng h? phách xa hoa v?i g? ?àn h??ng và vani t?o nên l?p h??ng cu?i kem, g?.<br><br><b>V? chai:</b> N??c hoa Noir Extreme Eau de Parfum ???c ?óng gói trong m?t chai màu ?en trong m? v?i logo tông vàng và n?p ??y phù h?p.<br><br><b>V? mùi h??ng:</b> ""Noir Extreme n?m b?t ???c khía c?nh táo b?o, xa hoa c?a ng??i ?àn ông Noir. Anh ?y bi?t nh?ng ham mu?n, thói h? t?t x?u c?a mình và nh?ng gì mang l?i cho anh ?y ni?m vui và thích thú v?i s? nuông chi?u c?a nó. ?ó là khía c?nh riêng t? mà anh ?y dành riêng cho mình, ? m?c ?? bi?u hi?n t?i ?a c?a nó."" —TOM FORD",https://www.sephora.com/product/noir-extreme-P395693?skuId=1706423&amp;icid2=products grid:p395693:product
1739317,Sauvage Eau de Toilette,DIOR,"$11,000 ",,2 oz/ 60 mL,Nam,"https://www.sephora.com/productimages/sku/s1739317-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1739317-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p400057-av-14-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p400057-av-14-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p400057-av-21-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p400057-av-21-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p400057-av-20-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p400057-av-20-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p400057-av-15-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p400057-av-15-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p400057-av-19-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p400057-av-19-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng: </strong>H??ng ??t &amp; h??ng g?</p><p><br></p><p><strong>Lo?i mùi h??ng: </strong>H??ng g? ?m</p><p><br></p><p><strong>H??ng chính: </strong>Cam bergamot, Tiêu, Amberwood</p><p><br></p><p><strong>Mô t? h??ng th?m: </strong>Lo?i n??c hoa này ???c ch? tác v?i h??ng cam bergamot Calabria ?? t?o nên s? t??i mát và Amberwood ?? t?o nên h??ng g?. L?y c?m h?ng t? sa m?c r?ng l?n d??i b?u tr?i xanh.</p><p><br></p><p><strong>V? chai:</strong> M?t chai n??c hoa v??t th?i gian và có th? n?p l?i ???c, ???c ch?m n?i thi?t k? ??c tr?ng c?a Dior - m?t v?t ph?m xa x? th?c s?.</p><p><br></p><p>Chai n??c hoa Sauvage Eau de Toilette hi?n có th? n?p l?i ???c nh? thi?t k? sinh thái m?i c?a nó. Không ch? s? d?ng riêng l?, bình thay th? Sauvage ch? t??ng thích v?i chai Sauvage Eau de Toilette 1,0 oz và 3,4 oz có nhãn ""REFILLABLE"" ? m?t sau.</p><p><br></p><p><strong>V? h??ng th?m:</strong> ""?? t?o ra Sauvage, tôi l?y ?àn ông làm ?i?m kh?i ??u. M?t s? nam tính m?nh m? và không th? nh?m l?n. Gi?ng nh? hình ?nh c?a m?t ng??i ?àn ông v??t qua th?i gian và th?i trang.""—François Demachy, Nhà sáng t?o n??c hoa c?a Dior</p>",https://www.sephora.com/product/sauvage-P400057?skuId=1739317&amp;icid2=products grid:p400057:product
1810688,Legend Spirit Eau de Toilette,Montblanc,"$8,000 ",,1.7 oz/ 50 mL,Nam,"https://www.sephora.com/productimages/sku/s1810688-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1810688-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p405416-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p405416-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p405416-av-3-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p405416-av-3-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p405416-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p405416-av-05-zoom.jpg?imwidth=96 2x","Khám phá m?t vùng ??t th?m g? t??i mát ??n ngh?t th?, mùi h??ng mát m? và t? tin này pha tr?n h??ng cam quýt tràn ??y n?ng l??ng v?i b?ch ??u kh?u và hoa o?i h??ng n?ng nàn, l?ng ??ng trên n?n g? g?i c?m. <br> <br>Montblanc Legend Spirit là m?t mùi h??ng hi?n ??i m?nh m? ???c thi?t k? dành cho ng??i ?àn ông ?am mê khao khát khám phá nh?ng chân tr?i m?i. H??ng th?m này b?c l? khía c?nh gi?n d? h?n c?a Montblanc Legend man trong khi v?n gi? nguyên tính linh ho?t, thanh l?ch và s?c hút c?a b?n g?c. <br> <br><b>Ghi chú:</b> <br>Cam quýt, B?ch ??u kh?u, Hoa o?i h??ng, G? g?i c?m. <br><b>Phong cách:</b> <br>?a d?ng. Thanh l?ch. S?c hút.",https://www.sephora.com/product/legend-spirit-eau-de-toilette-P405416?skuId=1810688&amp;icid2=products grid:p405416:product
1849207,Dylan Blue Pour Homme Eau de Toilette,Versace,"$10,500 ",,3.4 oz/ 100 mL,Nam,"https://www.sephora.com/productimages/sku/s1849207-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1849207-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p411325-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p411325-av-01-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t &amp; H??ng g? <br> <br><b>Lo?i mùi h??ng:</b> H??ng ??t Xanh &amp; Th?o m?c <br> <br><b>Ghi chú chính:</b> H??ng n??c, Cam Bergamot, Cây ho?c h??ng <br> <br><b>Mô t? h??ng th?m:</b> Nh?ng ph?m ch?t m?i và tinh t? c?a cam quýt t? nhiên, h??ng n??c và lá hoa violet k?t h?p v?i nh?ng g?i ý hi?n ??i c?a lá sung ?? mang ??n s? t??i mát sâu s?c, ??a Trung H?i. <br><b>V? chai:</b> Chai c? ?i?n có màu xanh lam sáng và vàng b?o v? lo?i n??c hoa m?i quý giá dành cho anh ?y. Thi?t k? th?y tinh s?n tái hi?n màu xanh lam nh? m?t s? ám ch? ??n Bi?n ??a Trung H?i và v?n hóa c?a nó: hi?n ??i, t??i mát, sâu s?c, mãnh li?t, sâu s?c và g?i c?m.",https://www.sephora.com/product/dylan-blue-P411325?skuId=1849207&amp;icid2=products grid:p411325:product
2038123,Sauvage Eau de Parfum,DIOR,"$13,000 ",,2.0 oz/ 60 mL,Nam,"https://www.sephora.com/productimages/sku/s2038123-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2038123-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p428500-av-13-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p428500-av-13-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p428500-av-9-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p428500-av-9-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p428500-av-14-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p428500-av-14-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p428500-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p428500-av-10-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p428500-av-15-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p428500-av-15-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p428500-av-16-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p428500-av-16-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:&nbsp;</strong>H??ng ??t &amp; h??ng g?</p><p><br></p><p><strong>Lo?i mùi h??ng:&nbsp;</strong>H??ng cam chanh &amp; h??ng g?</p><p><br></p><p><strong>Ghi chú chính: </strong>Cam Bergamot Calabria, ho?c h??ng, tinh d?u vani</p><p><br></p><p><strong>Mô t? h??ng th?m:</strong> Lo?i n??c hoa này là s? k?t h?p g?i c?m c?a cam Bergamot Calabria cay n?ng, h?t nh?c ??u kh?u và tinh d?u vani ?? t?o nên ?i?m nh?n khói. L?y c?m h?ng t? gi? phút hoàng hôn k? di?u trong sa m?c.</p><p><br></p><p><strong>V? chai:</strong> Chai tinh khi?t, gi?n l??c có thi?t k? ??c tr?ng c?a Dior v?i t?ng chi ti?t ???c nghiên c?u k? l??ng. ?ây là m?t s?n ph?m xa x? có ???c t? nhi?u n?m nghiên c?u và phát tri?n k? thu?t.</p><p><br></p><p><strong>V? h??ng th?m:</strong> ""Tôi không t?o ra Eau de Parfum Sauvage b?ng cách làm vi?c v?i s?c m?nh. ??c ?i?m c?a nó ?ã r?t d? nh?n bi?t. V?n ?? không ph?i là c??ng ?i?u hay bão hòa thành ph?n. Tôi c? g?ng làm phong phú thêm t?ng n?t h??ng ch? ??o ?? mang ??n cho nó m?t màu s?c m?i.""—François Demachy, Nhà sáng t?o n??c hoa c?a Dior</p>",https://www.sephora.com/product/sauvage-eau-de-parfum-P428500?skuId=2038123&amp;icid2=products grid:p428500:product
2065415,BLEU DE CHANEL PARFUM,CHANEL,"$19,300 ",,3.4 oz/ 100 mL,Nam,"https://www.sephora.com/productimages/sku/s2065415-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2065415-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p432089-av-1-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p432089-av-1-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p432089-av-2-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p432089-av-2-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t & g? <br><br><b>Lo?i mùi h??ng:</b> H??ng g? ?m áp <br><br><b>Ghi chú chính:</b> H??ng cam chanh, Th?m, G? ?àn h??ng G? tuy?t tùng <br><br><b>Mô t? mùi h??ng:</b><br> H??ng th?m n?ng nàn nh?t c?a BLEU DE CHANEL. M?nh m? và tinh t?, BLEU DE CHANEL Parfum dành cho nam gi?i b?c l? b?n ch?t c?a s? quy?t tâm. <br><br> THÀNH PH?N<br>Mùi h??ng t??i mát, thoang tho?ng trên s? ?m áp, ??y ??n gây nghi?n c?a G? tuy?t tùng và G? ?àn h??ng t? New Caledonia lan t?a kh?p h??ng g? n?ng nàn. <br><br>CÁCH S? D?NG<br>???c ??ng trong m?t chai có màu s?c r?c r?, n??c hoa có d?ng x?t ?? d? dàng s? d?ng.",https://www.sephora.com/product/bleu-de-chanel-parfum-P432089?skuId=2065415&amp;icid2=products grid:p432089:product
2099729,Luna Rossa Black Eau de Parfum,Prada,"$14,000 ",,3.4 oz/ 101 mL,Nam,"https://www.sephora.com/productimages/sku/s2099729-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2099729-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p433656-av-1-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p433656-av-1-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p433656-av-2-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p433656-av-2-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p433656-av-3-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p433656-av-3-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p433656-av-4-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p433656-av-4-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b><br> ?m áp &amp; Cay n?ng<br><br><b>Lo?i mùi h??ng:</b><br> H??ng g?<br><br><b>Ghi chú chính:</b><br> Cam Bergamot, X? h??ng, Long diên h??ng<br><br><b>Gi?i thi?u:</b><br> Phiên b?n m?i nh?t c?a Prada Luna Rossa, Prada Black mang ??n c?m giác tràn ??y n?ng l??ng nh?ng ?? l?i ?n t??ng riêng bi?t: c?m giác ph?n khích khi khám phá ra m?t khía c?nh m?i trong thành ph? c?a chính mình. Gi?ng nh? m?t trung tâm sôi ??ng ??y nh?ng kh? n?ng và nguy hi?m, nh?ng chi ti?t ng?t ngào h?n s?i b?t trên h? phách g? t?o nên hi?u ?ng mê ho?c. Cam Bergamot và thiên th?n t? t? tích t? và bùng n? v?i n?ng l??ng quy?n r?, nam tính.",https://www.sephora.com/product/luna-rossa-black-P433656?skuId=2099729&amp;icid2=products grid:p433656:product
2099885,Y Eau de Parfum,Yves Saint Laurent,"$15,500 ",,3.4 oz/ 100 mL eau de parfum spray,Nam,"https://www.sephora.com/productimages/sku/s2099885-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2099885-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p436005-av-19-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p436005-av-19-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p436005-av-25-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p436005-av-25-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p436005-av-20-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p436005-av-20-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p436005-av-36-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p436005-av-36-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> H??ng ??t &amp; H??ng g?</p><p><br></p><p><strong>Lo?i h??ng:</strong> H??ng cam chanh &amp; H??ng g?</p><p><br></p><p><strong>H??ng chính:</strong> Cây xô th?m, Phong l?, G? g?i c?m</p><p><br></p><p><strong>Mô t? h??ng:</strong> Mùi h??ng ??c tr?ng c?a Y là m?t lo?i n??c hoa nam ??m ?à và có h??ng g?. Lo?i n??c hoa quy?n r? này ???c truy?n v?i nh?ng n?t h??ng tinh t? và t??i m?i c?a cây xô th?m và phong l? và ???c làm tròn v?i m?t chút h??ng g? g?i c?m. </p><p><br></p><p><strong>V? chai: </strong><span style=""font-family: Roboto, Helvetica, Arial, sans-serif; background-color: var(--palette-white, #ffffff);"">Mùi h??ng ??c tr?ng c?a Y ???c l?y c?m h?ng t? phong cách ""áo phông tr?ng và áo khoác ?en"" mang tính bi?u t??ng c?a Yves Saint Laurent. Chi?c ly th?y tinh màu xanh lam có hình ch? Y màu b?c n?i b?t c?t ngang qua chai có vai vuông. M?t s?n ph?m c?c k? ?áng m? ??c dành cho ng??i ?àn ông t? l?p.</span></p><p><br></p><p><strong>V? h??ng th?m:</strong> M?t lo?i n??c hoa l?u h??ng lâu dành cho ng??i ?àn ông t? l?p, thành ??t. ?ây là s? miêu t? m?nh m? v? nam tính trong m?t lo?i n??c hoa tinh t?.</p>",https://www.sephora.com/product/y-eau-de-parfum-P436005?skuId=2099885&amp;icid2=products grid:p436005:product
2205466,Stronger With You Intensely,Armani Beauty,"$11,000 ",,3.4 oz/ 100 ml eau de parfum spray,Nam,"https://www.sephora.com/productimages/sku/s2205466-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2205466-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2205466-av-3-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2205466-av-3-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2205466-av-2-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2205466-av-2-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2205466-av-4-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2205466-av-4-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2205466-av-1-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2205466-av-1-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t & H??ng g? <br><br><b>Lo?i mùi h??ng:</b> H??ng gia v? g? <br><br><b>Ghi chú chính:</b> Tinh ch?t h?t tiêu h?ng, Tinh ch?t hoa o?i h??ng, Tinh ch?t vani <br><br><b>Mô t? h??ng th?m</b>: Khám phá Emporio Armani Stonger With You Intensely, m?t lo?i n??c hoa s?ng ??ng và táo b?o dành cho nam gi?i l?y c?m h?ng t? s?c m?nh không th? phá v? c?a s? g?n k?t. <br><br><b>V? mùi h??ng:</b> Stronger With You Intensely là m?t mùi h??ng h? phách-g? d??ng x? n?ng nàn và gây nghi?n. H??ng th?m m? ??u b?ng tinh ch?t h?t tiêu h?ng cay n?ng k?t h?p v?i h?p âm h?t d? Stronger With You Intensely mang tính bi?u t??ng, mang ??n s? ?m áp và ??c ?áo cho h??ng th?m. H??ng gi?a, s? k?t h?p c?a hoa o?i h??ng và cây xô th?m, truy?n t?i s? thanh l?ch t? tin và s? vô t? d? dàng c?a tu?i tr?. H??ng cu?i, s? pha tr?n c?a g? h? phách và tinh ch?t vani, làm t?ng thêm s? s?ng ??ng và c??ng ?? c?a h??ng th?m.",https://www.sephora.com/product/stronger-with-you-intensely-P507988?skuId=2205466&amp;icid2=products grid:p507988:product
2227908,Explorer Eau de Parfum,Montblanc,"$12,500 ",,3.3 oz/ 100 mL Eau de Parfum Spray,Nam,"https://www.sephora.com/productimages/sku/s2227908-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2227908-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p450810-av-6-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p450810-av-6-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p450810-av-7-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p450810-av-7-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t &amp; H??ng g?<br><br><b>Lo?i mùi h??ng:</b> H??ng ??t Xanh &amp; Th?o m?c<br><br><b>Ghi chú chính:</b> Cam Bergamot, C? Vetiver, Cây ho?c h??ng<br><br><b>Mô t? h??ng th?m:</b> Gi?i thi?u Explorer t? Montblanc. Lo?i n??c hoa Eau de Parfum h??ng da th?m g? không theo quy ??c này mang ??n h??ng cam Bergamot xanh t??i c?a Ý, t??ng ph?n v?i h??ng c? Vetiver m?nh m? t? Haiti và k?t h?p v?i h??ng ho?c h??ng n?ng nàn và ??c quy?n t? Indonesia.",https://www.sephora.com/product/explorer-P450810?skuId=2227908&amp;icid2=products grid:p450810:product
2267797,Sauvage Parfum,DIOR,"$19,300 ",,3.4 oz / 100 mL,Nam,"https://www.sephora.com/productimages/sku/s2267797-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2267797-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p449122-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p449122-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p449122-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p449122-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p449122-av-1-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p449122-av-1-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p449122-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p449122-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p449122-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p449122-av-05-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> H??ng ??t &amp; H??ng g?</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> H??ng cam chanh &amp; H??ng g?</p><p><br></p><p><strong>H??ng chính:</strong> Quýt, ??u Tonka, G? ?àn h??ng</p><p><br></p><p><strong>Mô t? h??ng th?m:</strong> <span style=""font-family: Montserrat, Helvetica, Arial, sans-serif; color: var(--attrpanel-color-text, #1a2028); font-size: var(--font-size-sm, 12px); background-color: var(--palette-white, #ffffff);"">M?t lo?i n??c hoa t??i mát nh?ng n?ng nàn k?t h?p h??ng t??i sáng c?a quýt v?i tông màu ?m áp c?a ??u tonka và g? ?àn h??ng. L?y c?m h?ng t? thiên nhiên hoang dã d??i b?u tr?i ?êm xanh. </span></p><p><br></p><p><strong>V? Chai:</strong> Chai tinh khi?t, gi?n l??c có thi?t k? ??c tr?ng c?a Dior v?i t?ng chi ti?t ???c nghiên c?u c?n th?n. ?ây là m?t v?t th? xa x? có ???c sau nhi?u n?m nghiên c?u và phát tri?n k? thu?t.</p><p><br></p><p><strong>V? Mùi h??ng:</strong> ""??i v?i Dior Sauvage Parfum, tôi ?ã t??ng t??ng ra tác ??ng khi s? t??i mát mãnh li?t k?t h?p v?i ?? sâu m??t mà c?a ??u tonka và g? ?àn h??ng. Nh?ng n?t h??ng này duy trì linh h?n m?nh m? c?a Sauvage b?ng cách mang ??n cho nó nh?ng ?i?m nh?n v? ?êm, s?c h?p d?n c?a ??ng v?t và nh?ng khía c?nh tròn tr?a h?n.""—François Demachy, Nhà sáng t?o n??c hoa c?a Dior</p>",https://www.sephora.com/product/sauvage-parfum-P449122?skuId=2267797&amp;icid2=products grid:p449122:product
2302099,Uomo Born in Roma Eau de Toilette,Valentino,"$9,700 ",,1.7 oz/ 50 mL,Nam,"https://www.sephora.com/productimages/sku/s2302099-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2302099-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p452943-av-26-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p452943-av-26-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p452943-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p452943-av-07-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p452943-av-24-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p452943-av-24-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p452943-av-25-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p452943-av-25-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p452943-av-22-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p452943-av-22-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp & cay n?ng<br><br><b>Lo?i mùi h??ng:</b> Gia v? mát l?nh<br><br><b>H??ng chính:</b> Hoa violet, C? h??ng bài, G?ng<br><br><b>Mô t? mùi h??ng:</b> Born in Roma Uomo là m?t lo?i n??c hoa c? h??ng bài th?m hi?n ??i. Mùi h??ng ??c tr?ng c?a Valentino couture mang h??ng th?m c?a cây xô th?m và c? h??ng bài hun khói, ???c khu?y ??ng v?i h??ng v? ??c tr?ng c?a mu?i khoáng và g?ng cay n?ng. <br><br><b>V? chai:</b>Lo?i n??c hoa này ???c trình bày trong m?t chai màu ?en tuy?n tuy?t ??p v?i chi?c ?inh tán mang tính bi?u t??ng c?a Valentino, sau ?ó t??ng ph?n v?i m?t chút màu h?ng punk. <br><br><b>V? mùi h??ng:</b> Các h??ng trong lo?i n??c hoa này bao g?m: h??ng ??u c?a tinh d?u lá violet, tinh ch?t g?ng và tinh ch?t tuy?t tùng; h??ng gi?a c?a tinh ch?t cây xô th?m, tinh ch?t hoa o?i h??ng, tinh ch?t b?c hà và h?p h??ng mu?i; và h??ng cu?i là tinh ch?t c? vetiver, g? agalwood và tinh ch?t g? guaiac.",https://www.sephora.com/product/valentino-uomo-born-in-roma-P452943?skuId=2302099&amp;icid2=products grid:p452943:product
